@relation context

@attribute demonstrative {0,1}
@attribute position {-1,0,1,2}
@attribute bigram real
@attribute trigram real
@attribute refOther {0,1}
@attribute refTarget {0,1}
@attribute refMultiple {0,1}
@attribute context {0,1}

@data
0,0,1893,2361,0,1,0,1
0,1,1894,2362,0,0,0,1
1,2,504,2363,0,0,0,1
1,-1,1895,2364,0,0,0,0
1,0,64,2075,0,1,0,1
1,1,1896,2365,0,0,0,1
1,2,1897,2366,0,0,0,0
0,-1,254,2367,0,0,0,0
0,0,1100,2368,0,0,0,1
1,1,254,2369,0,0,0,1
0,2,34,2370,0,0,0,0
1,-1,1898,2371,0,0,0,0
0,0,1899,2372,0,0,0,1
0,1,1308,2373,0,0,0,0
1,2,50,50,0,0,0,0
0,-1,152,2374,0,0,0,0
1,0,1820,2290,0,1,0,1
0,1,1900,2375,0,0,0,0
0,2,1901,2376,0,0,0,0
0,-1,1070,2377,1,0,0,0
1,0,284,312,0,1,0,1
1,1,1902,2378,0,0,0,0
0,2,1903,2379,1,0,0,0
0,-1,657,2380,1,0,0,0
1,0,1904,2381,0,1,0,1
0,1,1905,2382,1,0,0,0
1,2,296,2383,0,0,0,0
1,-1,1906,2384,0,0,0,0
1,0,1907,2385,1,1,1,1
0,1,1908,2386,0,0,0,0
0,2,1909,2387,1,0,0,0
0,-1,1834,2388,0,0,0,0
1,0,1910,2389,1,1,1,1
0,1,1911,2390,0,0,0,0
1,2,1912,2391,0,0,0,0
1,-1,1913,2392,0,0,0,0
1,0,1914,2393,0,1,0,1
1,1,804,2394,0,0,0,0
1,2,1911,2390,0,0,0,0
0,-1,293,2395,0,0,0,0
0,0,1915,2396,0,1,0,1
0,1,64,2397,0,0,0,0
1,2,1916,2398,0,0,0,0
0,-1,1917,2399,0,0,0,0
1,0,1918,2400,0,1,0,1
1,1,1919,2401,0,0,0,1
0,2,559,2402,0,0,0,0
0,-1,97,794,0,0,0,0
0,0,1920,2403,0,1,0,1
1,1,1921,2404,0,0,0,0
0,2,1922,2405,0,0,0,0
0,-1,1923,2406,0,0,0,0
0,0,34,2407,0,1,0,1
0,1,232,2408,0,0,0,0
0,2,1924,2409,0,0,0,0
0,-1,232,2410,0,0,0,0
1,0,1925,2411,0,1,0,1
1,1,1926,2412,0,0,0,0
0,2,39,39,0,0,0,0
0,-1,39,39,0,0,0,0
0,0,1927,2413,1,1,1,1
0,1,1928,2414,1,0,0,0
0,2,1929,2415,0,0,0,0
0,-1,996,2416,0,0,0,0
0,0,780,936,1,1,1,1
1,1,1930,2417,0,0,0,1
0,2,1931,2418,0,0,0,0
0,-1,1929,2415,0,0,0,0
1,0,64,1251,1,0,1,1
0,1,1929,2419,1,0,0,0
0,2,1932,2420,0,0,0,0
0,-1,1933,2421,0,0,0,0
1,0,1934,2422,0,1,0,1
1,1,1935,2423,0,0,0,0
1,2,1901,2424,0,0,0,0
1,-1,1936,2425,0,0,0,0
0,0,1937,2426,0,1,0,1
0,1,508,2427,0,0,0,1
0,2,1938,2428,0,0,0,0
1,-1,1939,2429,0,0,0,0
0,0,363,1201,1,0,0,1
1,1,21,2430,0,0,0,1
0,2,1940,2431,0,0,0,0
1,-1,223,2432,0,0,0,0
0,0,263,940,1,0,1,1
1,1,1901,2433,0,0,0,0
1,2,1941,2434,0,0,0,1
0,-1,1942,2435,0,0,0,0
0,0,50,50,0,1,0,1
1,1,1943,2436,0,0,0,0
0,2,1944,2437,0,0,0,0
0,-1,1945,2438,0,0,0,0
1,0,1946,2439,1,0,0,1
1,1,1947,2440,0,0,0,0
1,2,521,1224,0,0,0,0
1,-1,104,1198,0,0,0,1
0,0,1948,2441,1,0,0,1
0,1,1949,2442,0,0,0,0
0,2,1950,2443,0,0,0,0
0,-1,1328,2444,0,0,0,0
0,0,1491,1837,1,0,1,1
1,1,1951,2445,0,0,0,1
0,2,1952,2446,0,0,0,0
1,-1,1953,2447,0,0,0,0
1,0,108,2448,0,1,0,1
1,1,296,2449,0,0,0,0
1,2,1954,2450,0,0,0,0
0,-1,1955,2451,0,0,0,0
0,0,1956,2452,0,1,0,1
1,1,645,2453,0,0,0,0
1,2,1957,2454,0,0,0,0
1,-1,1958,2455,0,0,0,0
1,0,1959,2456,0,1,0,1
0,1,93,2457,0,0,0,0
1,2,1960,2458,0,0,0,0
1,-1,967,2459,0,0,0,0
1,0,1961,2460,1,1,1,1
1,1,1962,2461,0,0,0,1
1,2,5,2462,0,0,0,0
0,-1,1963,2463,0,0,0,0
1,0,1964,2464,0,1,0,1
0,1,1965,2465,0,0,0,0
0,2,1966,2466,0,0,0,0
1,-1,1967,2467,0,0,0,0
1,0,1968,2468,0,1,0,1
1,1,77,2469,0,0,0,0
0,2,263,940,0,0,0,0
1,-1,1969,2470,0,0,0,0
0,0,1970,2471,0,1,0,1
0,1,1971,2472,0,0,0,0
0,2,1972,2473,0,0,0,0
0,-1,160,170,0,0,0,0
1,0,1973,2474,1,1,1,1
1,1,498,2475,1,0,0,0
1,2,1974,2476,0,0,0,0
0,-1,1975,2477,0,0,0,0
0,0,1976,2478,1,1,1,1
0,1,1977,2479,0,0,0,0
1,2,1978,2480,0,0,0,0
0,-1,1979,2481,0,0,0,0
0,0,1980,2482,0,1,0,1
1,1,1981,2483,0,0,0,0
0,2,1982,2484,0,0,0,1
1,-1,14,2485,0,0,0,0
1,0,108,2448,0,1,0,1
1,1,296,2486,0,0,0,0
1,2,1983,2487,0,0,0,0
1,-1,104,1198,0,0,0,1
0,0,1948,2488,0,0,0,1
0,1,1984,2489,0,0,0,0
0,2,1950,2443,0,0,0,0
1,-1,521,2490,0,0,0,0
1,0,549,2491,0,1,0,1
1,1,1985,2492,0,0,0,1
1,2,2,2,0,0,0,0
0,-1,1923,2406,0,0,0,0
0,0,34,2407,0,1,0,1
0,1,232,2408,0,0,0,0
0,2,1924,2409,0,0,0,0
0,-1,1986,2493,0,0,0,0
1,0,1987,2494,1,1,1,1
1,1,591,2495,0,0,0,0
0,2,1988,2496,0,0,0,0
0,-1,337,2497,0,0,0,0
1,0,1070,2498,0,1,0,1
1,1,1901,2499,0,0,0,0
0,2,1989,39,0,0,0,0
0,-1,1990,2500,0,0,0,0
1,0,1991,2501,0,1,0,0
1,1,64,2502,0,0,0,0
0,2,1992,2503,0,0,0,0
1,-1,34,2504,0,0,0,0
1,0,1993,2505,0,1,0,1
0,1,390,2506,0,0,0,0
1,2,1994,2507,0,0,0,0
1,-1,1995,2508,0,0,0,0
1,0,1996,2509,0,0,0,1
0,1,1997,2510,0,0,0,1
1,2,1998,2511,0,0,0,0
0,-1,1999,2512,1,0,0,0
1,0,2000,2513,0,1,0,1
0,1,2001,2514,0,0,0,0
0,2,2002,2515,0,0,0,0
1,-1,2003,2516,0,0,0,0
0,0,2004,2517,1,1,1,1
0,1,2005,2518,0,0,0,0
1,2,2006,2519,1,0,1,0
0,-1,1753,2520,0,0,0,0
1,0,2007,2521,1,1,1,1
0,1,1753,2522,0,0,0,1
1,2,77,78,0,0,0,0
1,-1,2008,2523,0,0,0,0
0,0,2009,2524,0,0,0,0
0,1,2010,2525,0,0,0,1
1,2,804,1028,0,0,0,0
1,-1,521,2526,0,0,0,0
1,0,261,2527,0,0,0,1
0,1,2011,2528,0,0,0,0
0,2,2012,2529,0,0,0,0
1,-1,2013,2530,1,0,1,0
1,0,97,101,0,1,0,1
1,1,2014,2531,1,0,0,0
1,2,2015,2532,1,0,0,0
0,-1,645,2453,0,0,0,0
1,0,148,157,0,1,0,1
1,1,29,2533,0,0,0,0
1,2,2016,2534,1,0,1,0
0,-1,2017,2535,0,0,0,0
1,0,2018,2536,0,1,0,1
1,1,1900,2537,0,0,0,0
1,2,50,2538,0,0,0,0
1,-1,2019,2539,0,0,0,0
1,0,2020,2540,0,1,0,0
1,1,2021,2541,0,0,0,0
0,2,2022,2542,0,0,0,0
0,-1,2023,2543,0,0,0,1
1,0,2024,2544,0,1,0,1
0,1,2025,2545,1,0,0,0
0,2,2026,2546,0,0,0,0
0,-1,2027,2547,0,0,0,0
0,0,1213,1469,0,1,0,1
1,1,2028,2548,0,0,0,0
1,2,232,2549,0,0,0,0
0,-1,68,2550,0,0,0,0
0,0,1993,2551,0,1,0,1
1,1,2029,2552,0,0,0,0
0,2,1986,2553,0,0,0,0
1,-1,2030,2554,0,0,0,0
1,0,148,157,0,1,0,1
0,1,1374,1666,0,0,0,0
1,2,2031,2555,0,0,0,0
1,-1,317,2556,0,0,0,0
1,0,2032,2557,0,1,0,1
0,1,2033,2558,0,0,0,0
0,2,2034,2559,0,0,0,0
1,-1,2035,2560,0,0,0,0
1,0,2036,2561,0,1,0,1
0,1,2037,2562,0,0,0,0
0,2,2038,2563,0,0,0,0
1,-1,504,2564,0,0,0,0
1,0,779,914,0,1,0,1
0,1,1823,2565,0,0,0,0
0,2,2039,2566,0,0,0,0
0,-1,1923,2567,0,0,0,0
1,0,1012,2568,0,1,0,1
1,1,2040,2569,0,0,0,0
0,2,2041,2570,0,0,0,0
0,-1,2042,2571,1,0,0,0
0,0,2043,2572,0,1,0,1
0,1,2044,2573,0,0,0,0
1,2,974,1165,1,0,0,0
1,-1,504,2574,0,0,0,0
1,0,2045,2575,1,1,1,1
0,1,39,39,0,0,0,0
1,2,2046,2576,1,0,0,0
1,-1,2047,2577,1,0,0,0
0,0,34,2578,1,1,1,1
1,1,77,576,0,0,0,0
0,2,83,2579,0,0,0,0
0,-1,459,2580,0,0,0,0
0,0,2048,2581,1,1,1,1
0,1,39,39,1,0,0,0
1,2,0,2582,0,0,0,0
1,-1,530,605,0,0,0,0
1,0,337,380,1,1,1,1
1,1,2049,2583,0,0,0,1
0,2,2050,2584,1,0,1,0
0,-1,1401,2585,0,0,0,0
0,0,1411,2586,1,1,1,1
0,1,2051,2587,1,0,0,0
0,2,2052,2588,0,0,0,0
1,-1,389,2589,0,0,0,0
0,0,2053,2590,0,1,0,1
1,1,2054,2591,0,0,0,1
0,2,2055,2592,0,0,0,1
1,-1,2056,2593,0,0,0,0
0,0,2057,2594,0,1,0,1
0,1,433,2189,0,0,0,0
0,2,2058,2595,0,0,0,0
0,-1,469,528,0,0,0,0
0,0,2059,2596,1,1,1,1
0,1,869,39,1,0,1,0
0,2,2060,2597,0,0,0,0
0,-1,2061,2598,0,0,0,0
0,0,807,2599,0,1,0,1
0,1,675,2600,0,0,0,0
0,2,220,2601,0,0,0,0
0,-1,2062,2602,0,0,0,0
1,0,2063,2603,0,0,0,1
1,1,2064,2604,0,0,0,0
0,2,89,2605,1,0,0,0
0,-1,272,298,0,0,0,0
0,0,272,785,1,1,1,1
0,1,1854,2311,0,0,0,0
0,2,900,2312,1,0,0,0
0,-1,1853,2310,0,0,0,0
0,0,1213,1469,0,0,0,1
0,1,39,39,1,0,0,0
0,2,1392,2606,0,0,0,0
0,-1,2065,2607,0,0,0,0
1,0,2066,2608,0,1,0,1
0,1,2067,2609,0,0,0,0
0,2,2068,2610,0,0,0,0
1,-1,1783,2611,0,0,0,0
0,0,2069,2612,0,1,1,1
0,1,2070,2613,0,0,0,0
0,2,2071,2614,0,0,0,0
1,-1,2072,2615,0,0,0,0
0,0,603,2353,1,1,1,1
1,1,2073,2616,0,0,0,0
1,2,2074,2617,0,0,0,1
1,-1,2075,2618,0,0,0,0
0,0,1296,2619,0,1,0,1
1,1,2076,2620,0,0,0,0
0,2,2077,2621,0,0,0,0
0,-1,2078,2622,0,0,0,0
1,0,1345,2623,1,0,0,1
0,1,2079,2624,0,0,0,0
0,2,2080,2625,0,0,0,0
1,-1,2081,2626,0,0,0,1
1,0,168,2627,0,1,0,1
0,1,194,1448,0,0,0,0
1,2,34,2628,0,0,0,0
0,-1,469,528,0,0,0,0
0,0,2082,2629,1,0,1,1
0,1,869,39,1,0,1,0
0,2,2060,2597,0,0,0,0
0,-1,2083,2630,0,0,0,0
0,0,2084,2631,0,0,0,0
0,1,2085,2632,0,0,0,0
0,2,2086,2633,0,0,0,0
0,-1,272,298,0,0,0,0
0,0,272,785,1,1,1,1
0,1,1854,2311,0,0,0,0
0,2,900,2312,1,0,0,0
0,-1,1853,2310,0,0,0,0
0,0,1213,1469,0,0,0,1
0,1,39,39,1,0,0,0
0,2,1392,2606,0,0,0,0
0,-1,2065,2607,0,0,0,0
1,0,2066,2608,0,1,0,1
0,1,2067,2609,0,0,0,0
0,2,2068,2610,0,0,0,0
0,-1,2087,2634,1,0,0,0
0,0,2088,2635,1,1,1,1
0,1,2089,2636,1,0,1,0
1,2,2090,2637,0,0,0,0
0,-1,716,839,0,0,0,0
0,0,337,840,1,1,1,1
0,1,50,50,0,0,0,0
1,2,717,841,0,0,0,0
1,-1,1861,2322,0,0,0,0
0,0,1862,2323,1,1,1,1
0,1,1863,2324,0,0,0,0
1,2,1864,2325,0,0,0,0
0,-1,2062,2602,0,0,0,0
1,0,2063,2603,0,0,0,1
1,1,2064,2604,0,0,0,0
0,2,89,2605,1,0,0,0
1,-1,873,2638,0,0,0,0
1,0,2091,2639,1,0,0,1
0,1,107,2640,1,0,0,0
0,2,2092,2641,0,0,0,0
1,-1,2093,2642,0,0,0,0
0,0,2094,2643,1,1,1,1
1,1,2095,2644,0,0,0,0
1,2,2096,2645,0,0,0,0
0,-1,962,2646,0,0,0,0
0,0,106,2647,0,1,0,1
0,1,83,1560,0,0,0,0
0,2,39,39,0,0,0,0
1,-1,2097,2648,0,0,0,0
0,0,459,2649,0,1,0,1
1,1,2098,2650,0,0,0,0
0,2,654,817,0,0,0,0
0,-1,737,2651,0,0,0,0
1,0,89,2652,1,1,1,1
0,1,783,2653,0,0,0,0
0,2,2099,2654,0,0,0,0
0,-1,2100,2655,0,0,0,0
0,0,2101,2656,1,1,1,1
1,1,2102,2657,0,0,0,0
0,2,2103,2658,1,0,0,0
1,-1,2104,2659,0,0,0,0
0,0,798,935,0,0,0,1
1,1,780,915,1,0,1,0
1,2,799,937,0,0,0,0
1,-1,775,1047,0,0,0,0
0,0,884,1048,1,1,1,1
1,1,685,802,0,0,0,1
0,2,885,1049,0,0,0,1
0,-1,39,39,0,0,0,0
0,0,1865,2326,0,0,0,1
0,1,1866,2327,0,0,0,1
1,2,1867,2328,1,0,1,0
0,-1,943,1180,0,0,0,0
1,0,989,1181,1,0,1,1
1,1,990,1182,0,0,0,0
0,2,991,1183,1,0,0,0
1,-1,2105,2660,0,0,0,1
0,0,2106,2661,1,1,1,1
1,1,2107,2662,0,0,0,0
1,2,2108,2663,0,0,0,0
1,-1,2075,2618,0,0,0,0
0,0,1296,2619,0,1,0,1
1,1,2076,2620,0,0,0,0
0,2,2077,2621,0,0,0,0
0,-1,232,2664,0,0,0,0
0,0,603,2353,1,1,1,1
1,1,1405,2665,0,0,0,1
1,2,2109,2666,0,0,0,0
0,-1,2110,2667,0,0,0,0
1,0,2111,2668,0,1,0,1
1,1,2112,2669,0,1,0,0
0,2,2113,2670,1,0,1,0
1,-1,2111,2668,0,1,0,0
1,0,2114,2671,0,1,0,1
0,1,2113,2670,1,0,1,0
0,2,2115,2672,1,0,0,0
0,-1,2116,2673,0,0,0,0
0,0,2117,2674,0,1,0,1
0,1,2118,2675,0,0,0,0
0,2,0,2676,0,0,0,0
1,-1,64,2677,1,0,0,0
0,0,2119,2678,1,1,1,1
1,1,77,2679,0,0,0,0
1,2,2120,2680,1,0,1,0
1,-1,841,2681,1,0,0,0
1,0,65,66,0,1,0,1
0,1,413,2682,1,0,0,0
0,2,36,2683,0,0,0,0
0,-1,39,39,0,0,0,0
1,0,2121,2684,1,0,0,1
1,1,2122,2685,0,0,0,1
0,2,14,14,0,0,0,0
1,-1,2123,2686,0,0,0,0
1,0,1173,1423,0,1,0,1
1,1,2124,2687,0,0,0,1
0,2,812,2688,0,0,0,0
0,-1,39,39,0,0,0,0
0,0,2125,2689,0,1,0,1
1,1,2126,2690,1,0,1,0
0,2,2127,2691,0,0,0,0
0,-1,2128,2692,0,0,0,0
0,0,2129,2693,0,1,0,0
1,1,2130,2694,0,0,0,0
0,2,2131,2695,0,0,0,0
1,-1,104,2696,0,0,0,0
0,0,422,2697,1,1,1,1
0,1,39,39,0,0,0,0
0,2,76,2698,0,0,0,0
1,-1,2132,2699,0,0,0,0
1,0,1337,1622,1,1,1,1
0,1,585,2700,0,0,0,0
0,2,2133,2701,0,0,0,0
1,-1,916,1092,0,0,0,0
1,0,52,52,0,1,0,1
1,1,2134,2702,0,0,0,0
1,2,830,2703,1,0,0,0
1,-1,2135,2704,0,0,0,0
0,0,2136,2705,0,1,0,1
0,1,1175,1699,0,0,0,0
0,2,2137,2706,0,0,0,0
0,-1,2117,2674,0,0,0,0
1,0,2138,2707,0,0,0,1
0,1,2139,2708,1,0,1,0
0,2,2140,2709,0,0,0,0
1,-1,50,2710,0,0,0,0
0,0,76,2711,1,1,1,1
0,1,97,2712,0,0,0,0
0,2,2141,2713,0,0,0,0
1,-1,2142,2714,1,0,0,0
0,0,2143,2715,0,1,0,1
0,1,2144,2716,1,0,0,0
1,2,2145,2717,1,0,0,1
0,-1,737,2651,0,0,0,0
1,0,89,2652,1,1,1,1
0,1,783,2653,0,0,0,0
0,2,1032,2718,1,0,0,0
0,-1,2146,39,0,0,0,0
0,0,413,2719,0,1,0,1
0,1,2147,2720,0,0,0,0
0,2,1326,2721,0,0,0,0
1,-1,104,520,1,0,1,0
0,0,2148,2722,1,1,1,1
1,1,2149,2723,0,0,0,1
1,2,2150,2724,0,0,0,1
1,-1,952,2725,0,0,0,0
1,0,1783,2726,0,1,0,1
0,1,2151,2727,1,0,0,0
0,2,2152,2728,1,0,0,0
0,-1,2153,2729,0,0,0,0
1,0,150,2730,0,1,0,1
0,1,50,2731,0,0,0,0
0,2,2154,2732,0,0,0,0
0,-1,2155,2733,0,0,0,0
1,0,2156,2734,0,1,0,1
1,1,2157,2735,0,0,0,0
1,2,2158,2736,0,0,0,0
1,-1,2159,2737,0,0,0,0
0,0,2160,2738,0,1,0,1
0,1,2161,2739,0,0,0,0
0,2,2162,2740,1,0,0,0
1,-1,57,2741,0,0,0,0
0,0,2163,2742,1,1,1,1
0,1,2164,2743,0,0,0,0
0,2,2165,2744,0,0,0,0
0,-1,2166,2745,0,0,0,0
1,0,2167,2746,0,1,0,1
1,1,1783,2726,0,0,0,0
1,2,2168,2747,0,0,0,0
1,-1,2169,2748,0,0,0,0
0,0,2170,2749,1,1,1,0
0,1,2171,2750,0,0,0,0
1,2,2172,2751,0,0,0,1
0,-1,2173,2752,0,0,0,0
0,0,2174,2753,0,1,0,1
0,1,2175,2754,0,0,0,0
0,2,2176,2755,0,0,0,0
1,-1,62,62,0,0,0,0
1,0,34,63,1,1,1,1
0,1,63,64,1,0,0,0
1,2,64,65,0,0,0,0
1,-1,168,2756,0,0,0,0
0,0,2177,2757,1,1,1,1
0,1,789,926,1,0,1,0
1,2,2178,2758,0,0,0,0
0,-1,50,2759,0,0,0,0
1,0,2179,2760,0,1,0,1
1,1,2180,2761,0,0,0,0
0,2,258,2762,0,0,0,0
1,-1,34,828,0,0,0,0
0,0,2181,2763,1,1,1,0
1,1,254,2764,0,0,0,1
0,2,2182,2765,0,0,0,0
0,-1,2183,2766,0,0,0,0
0,0,2184,2767,1,1,1,1
0,1,2185,2768,0,0,0,0
0,2,1669,2769,0,0,0,0
0,-1,2186,2770,0,0,0,0
1,0,2187,2771,0,1,0,1
0,1,2188,2772,0,0,0,0
1,2,2189,2773,0,0,0,0
0,-1,2190,2774,1,0,1,0
1,0,341,2775,1,1,1,1
0,1,32,2776,1,0,0,0
0,2,2191,2777,0,0,0,0
0,-1,2192,2778,0,0,0,0
1,0,2193,2779,1,1,1,0
0,1,2194,2780,0,0,0,1
1,2,413,2781,0,0,0,0
1,-1,2195,2782,0,0,0,0
1,0,2196,2783,1,1,1,1
1,1,2197,2784,1,0,0,0
0,2,2198,2785,0,0,0,0
0,-1,2199,2786,0,0,0,0
1,0,2200,2787,0,1,0,1
0,1,2201,2788,1,0,0,0
0,2,2202,2789,1,0,0,0
0,-1,2203,2790,1,0,0,0
1,0,2204,2791,0,1,0,1
1,1,911,2792,0,0,0,0
0,2,2205,2793,0,0,0,0
0,-1,1308,2794,1,0,0,0
1,0,2206,2795,1,1,1,1
0,1,2207,2796,0,0,0,0
0,2,2208,2797,0,0,0,0
0,-1,2209,2798,0,0,0,0
0,0,2210,2799,0,1,0,1
1,1,654,817,0,0,0,0
0,2,2211,2800,0,0,0,0
1,-1,2212,2801,0,0,0,0
1,0,713,2802,0,1,0,1
0,1,2213,2803,0,0,0,0
0,2,2214,2804,0,0,0,0
1,-1,2215,2805,0,0,0,0
1,0,2216,2806,0,1,0,1
0,1,2217,2807,0,0,0,0
0,2,2218,2808,0,0,0,0
1,-1,2219,2809,0,0,0,0
0,0,2220,2810,0,1,0,1
0,1,2221,2811,1,0,0,0
0,2,2222,2812,1,0,0,0
0,-1,2223,2813,0,0,0,0
0,0,263,2814,1,1,1,1
1,1,2224,2815,0,0,0,0
0,2,2225,2816,0,0,0,0
0,-1,2226,2817,0,0,0,0
0,0,2227,2818,0,1,0,1
0,1,2228,2819,0,0,0,0
1,2,2229,2820,1,0,0,0
0,-1,2230,2821,0,0,0,0
1,0,1648,2286,1,1,1,0
1,1,77,576,0,0,0,1
1,2,2231,2822,0,0,0,0
1,-1,2232,2823,0,0,0,0
0,0,2233,2824,1,1,1,1
0,1,2234,2825,1,0,1,0
1,2,2235,2826,0,0,0,0
1,-1,21,2827,0,0,0,0
0,0,2156,2828,0,1,0,1
0,1,2236,2829,0,0,0,0
0,2,1213,1469,1,0,0,0
0,-1,2156,2830,0,0,0,0
0,0,2157,2735,0,1,0,0
0,1,2237,2831,0,0,0,0
0,2,2238,2832,0,0,0,1
0,-1,39,39,0,0,0,0
0,0,2239,2833,1,0,0,1
0,1,2240,2834,0,0,0,0
0,2,2241,2835,0,0,0,0
0,-1,2242,2836,0,0,0,0
0,0,2243,2837,0,1,0,1
1,1,2244,2838,0,0,0,0
0,2,2245,2839,0,0,0,0
0,-1,475,2840,0,0,0,0
0,0,2246,2841,0,1,0,1
1,1,2247,2842,0,0,0,0
0,2,565,2843,0,0,0,0
1,-1,2248,2844,0,0,0,0
0,0,89,2845,0,1,0,1
0,1,2249,2846,0,0,0,0
0,2,949,2847,1,0,0,0
0,-1,2250,2848,0,0,0,1
0,0,1648,2849,1,1,1,0
1,1,1849,2850,0,0,0,0
1,2,128,134,0,0,0,0
0,-1,34,828,0,0,0,0
1,0,1648,2286,1,1,1,0
1,1,2251,2851,0,0,0,1
1,2,77,576,0,0,0,0
0,-1,898,2852,0,0,0,0
0,0,2252,2853,1,1,1,1
0,1,2253,2854,0,0,0,0
0,2,2254,2855,0,0,0,0
1,-1,2255,2856,0,0,0,0
1,0,2256,2857,1,1,1,1
0,1,2157,2735,0,0,0,0
0,2,1823,2858,0,0,0,0
1,-1,1173,1423,0,0,0,0
0,0,2156,2828,1,1,1,1
0,1,2257,2859,0,0,0,0
1,2,2258,2860,0,0,0,0
0,-1,34,2861,0,0,0,0
1,0,2259,2862,0,1,0,1
0,1,846,2863,0,1,0,0
0,2,21,2864,0,0,0,0
1,-1,2260,2865,0,0,0,0
0,0,2261,2866,0,1,0,1
0,1,2262,2867,0,0,0,0
0,2,2263,2868,0,0,0,0
0,-1,2264,2869,0,0,0,0
0,0,2265,2870,0,1,0,1
0,1,2266,2871,0,0,0,0
1,2,504,2872,0,0,0,0
0,-1,2267,2873,0,0,0,0
1,0,2268,2874,1,1,1,0
0,1,2269,2875,0,0,0,1
0,2,271,2876,0,0,0,0
1,-1,2259,2862,0,1,0,1
0,0,846,1322,0,1,0,0
0,1,21,2864,0,0,0,0
1,2,31,31,0,0,0,0
1,-1,2270,2877,0,0,0,0
1,0,0,2878,0,1,0,1
0,1,2271,2879,0,0,0,0
1,2,1654,2880,0,0,0,0
0,-1,2271,2879,0,0,0,0
1,0,2272,2881,0,1,0,1
0,1,2273,2882,0,0,0,0
1,2,2274,2883,0,0,0,0
1,-1,77,1862,0,0,0,0
1,0,805,2884,0,1,0,1
0,1,2145,2885,1,0,0,0
1,2,2275,2886,0,0,0,0
0,-1,85,2887,0,0,0,0
0,0,2276,2888,0,1,0,1
1,1,2277,2889,0,0,0,0
0,2,1491,1837,0,0,0,0
0,-1,1359,2890,0,0,0,0
0,0,2278,2891,0,1,0,1
1,1,453,2892,1,0,0,0
0,2,2279,2893,0,0,0,0
0,-1,2280,2894,0,0,0,0
1,0,2281,2895,0,1,0,0
1,1,2280,2896,1,0,0,0
0,2,2282,2897,0,0,0,1
0,-1,2283,2898,0,0,0,0
1,0,2284,2899,1,1,1,1
0,1,2285,2900,0,0,0,0
0,2,2286,2901,0,0,0,0
0,-1,2287,2902,1,0,0,0
0,0,2288,2903,1,1,1,0
0,1,2289,2904,0,0,0,0
1,2,1672,2905,0,0,0,1
1,-1,2290,2906,0,0,0,0
0,0,2291,2907,1,0,0,1
0,1,2156,2908,0,0,0,0
0,2,2228,2819,0,0,0,0
0,-1,2292,2909,0,0,0,0
1,0,36,2910,0,1,0,1
0,1,2293,2911,0,0,0,0
1,2,50,2912,0,0,0,0
0,-1,230,2913,0,0,0,0
0,0,2294,2914,0,1,0,1
0,1,2295,2915,0,0,0,0
1,2,2296,2916,1,0,0,0
1,-1,1328,2917,0,0,0,0
1,0,104,520,1,1,1,1
0,1,1359,2918,0,0,0,0
0,2,21,2919,1,0,0,0
0,-1,911,2920,0,0,0,0
0,0,2297,2921,1,1,1,0
1,1,77,78,0,0,0,1
0,2,1783,2922,0,0,0,0
0,-1,2298,2923,0,0,0,0
0,0,2299,2924,1,1,1,1
0,1,2300,2925,0,0,0,0
0,2,2301,2926,0,0,0,0
1,-1,2302,2927,0,0,0,0
0,0,2303,2928,1,1,1,1
0,1,2304,2929,0,0,0,0
0,2,2305,2930,0,0,0,0
0,-1,1374,2931,0,0,0,0
0,0,2306,2932,0,1,0,1
0,1,2307,2933,0,0,0,0
0,2,2308,2934,0,0,0,0
0,-1,1834,2935,0,0,0,1
0,0,2156,2830,0,1,0,0
1,1,2309,2936,0,0,0,0
0,2,2310,2937,1,0,0,0
1,-1,104,1198,1,0,0,0
0,0,2311,2938,0,1,0,1
0,1,521,2939,1,0,0,0
1,2,77,2940,0,0,0,0
0,-1,2312,2941,1,0,0,0
0,0,1213,1469,1,1,1,1
0,1,1990,2942,1,0,1,0
0,2,2313,2943,0,0,0,0
0,-1,1213,1469,1,1,1,0
0,0,1990,2942,1,0,1,1
0,1,2313,2943,0,0,0,0
0,2,1491,1837,1,0,0,0
0,-1,565,2944,0,0,0,0
0,0,2314,2945,1,1,1,1
0,1,2315,2946,1,0,1,0
1,2,31,31,0,0,0,0
0,-1,2316,2947,0,0,0,0
0,0,2317,2948,1,1,1,1
0,1,2318,2949,1,0,1,0
0,2,2319,2950,1,0,0,0
0,-1,2320,2951,0,0,0,0
1,0,115,2952,1,1,1,1
0,1,258,282,0,0,0,0
0,2,2321,2953,0,0,0,0
1,-1,2322,2954,0,0,0,0
0,0,2297,2921,1,1,1,1
0,1,226,431,0,0,0,0
0,2,2323,2955,0,0,0,0
0,-1,2324,2956,1,0,0,0
0,0,2325,2957,1,1,1,1
0,1,2326,2958,0,0,0,0
0,2,258,282,0,0,0,0
1,-1,363,2959,0,0,0,0
1,0,1494,2960,1,1,1,1
0,1,97,2961,0,0,0,0
1,2,64,1320,0,0,0,0
1,-1,104,2962,1,0,0,0
0,0,50,50,1,1,1,1
0,1,226,431,0,0,0,0
0,2,2323,2955,0,0,0,0
1,-1,104,2962,1,0,0,0
0,0,50,50,1,1,1,1
0,1,226,431,0,0,0,0
0,2,2323,2955,0,0,0,0
0,-1,501,2963,1,0,0,0
0,0,2327,2964,0,1,0,0
